iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,total_cases,stringency_index
SGP,Asia,Singapore,27/2/2021,59925,12,9.571,29,0,0,10988.155,2.2,1.755,5.318,0,0,1,36697,6.729,0,3834.2,50.93,59925,50.93
SGP,Asia,Singapore,28/2/2021,59936,11,9.571,29,0,0,10990.172,2.017,1.755,5.318,0,0,1.03,36435,6.681,0,3806.8,50.93,59936,50.93
SGP,Asia,Singapore,1/3/2021,59948,12,9.857,29,0,0,10992.372,2.2,1.807,5.318,0,0,1.08,36172,6.633,0,3669.7,50.93,59948,50.93
SGP,Asia,Singapore,2/3/2021,59956,8,10.429,29,0,0,10993.839,1.467,1.912,5.318,0,0,1.13,36337,6.663,0,3484.2,50.93,59956,50.93
SGP,Asia,Singapore,3/3/2021,59979,23,12.714,29,0,0,10998.056,4.217,2.331,5.318,0,0,1.18,36502,6.693,0,2871,50.93,59979,50.93
SGP,Asia,Singapore,4/3/2021,59998,19,14,29,0,0,11001.54,3.484,2.567,5.318,0,0,1.13,36668,6.724,0,2619.1,50.93,59998,50.93
SGP,Asia,Singapore,5/3/2021,60007,9,13.429,29,0,0,11003.191,1.65,2.462,5.318,0,0,1.04,36833,6.754,0,2742.8,50.93,60007,50.93
SGP,Asia,Singapore,6/3/2021,60020,13,13.571,29,0,0,11005.574,2.384,2.489,5.318,0,0,1.01,36998,6.784,0,2726.3,50.93,60020,50.93
SGP,Asia,Singapore,7/3/2021,60033,13,13.857,29,0,0,11007.958,2.384,2.541,5.318,0,0,0.98,37163,6.814,0,2681.9,50.93,60033,50.93
SGP,Asia,Singapore,8/3/2021,60046,13,14,29,0,0,11010.342,2.384,2.567,5.318,0,0,0.95,37329,6.845,0,2666.4,50.93,60046,50.93
SGP,Asia,Singapore,9/3/2021,60052,6,13.714,29,0,0,11011.442,1.1,2.515,5.318,0,0,0.91,37107,6.804,0,2705.8,50.93,60052,50.93
SGP,Asia,Singapore,10/3/2021,60062,10,11.857,29,0,0,11013.276,1.834,2.174,5.318,0,0,0.88,36886,6.764,0,3110.9,50.93,60062,50.93
SGP,Asia,Singapore,11/3/2021,60070,8,10.286,29,0,0,11014.743,1.467,1.886,5.318,0,0,0.88,36664,6.723,0,3564.5,50.93,60070,50.93
SGP,Asia,Singapore,12/3/2021,60080,10,10.429,29,0,0,11016.576,1.834,1.912,5.318,0,0,0.92,36443,6.682,0,3494.4,50.93,60080,50.93
SGP,Asia,Singapore,13/3/2021,60088,8,9.714,30,1,0.143,11018.043,1.467,1.781,5.501,0.183,0.026,0.97,36221,6.642,0,3728.7,50.93,60088,50.93
SGP,Asia,Singapore,14/3/2021,60105,17,10.286,30,0,0.143,11021.16,3.117,1.886,5.501,0,0.026,1.06,36000,6.601,0,3499.9,50.93,60105,50.93
SGP,Asia,Singapore,15/3/2021,60117,12,10.143,30,0,0.143,11023.361,2.2,1.86,5.501,0,0.026,1.07,35779,6.561,0,3527.5,50.93,60117,50.93
SGP,Asia,Singapore,16/3/2021,60128,11,10.857,30,0,0.143,11025.378,2.017,1.991,5.501,0,0.026,1.07,40680,7.459,0,3746.9,50.93,60128,50.93
SGP,Asia,Singapore,17/3/2021,60137,9,10.714,30,0,0.143,11027.028,1.65,1.965,5.501,0,0.026,1.07,45582,8.358,0,4254.4,50.93,60137,50.93
SGP,Asia,Singapore,18/3/2021,60152,15,11.714,30,0,0.143,11029.778,2.75,2.148,5.501,0,0.026,1.11,50484,9.257,0,4309.7,50.93,60152,50.93
SGP,Asia,Singapore,19/3/2021,60167,15,12.429,30,0,0.143,11032.529,2.75,2.279,5.501,0,0.026,1.13,55386,10.156,0,4456.2,50.93,60167,50.93
SGP,Asia,Singapore,20/3/2021,60184,17,13.714,30,0,0,11035.646,3.117,2.515,5.501,0,0,1.14,60287,11.055,0,4396,50.93,60184,50.93
SGP,Asia,Singapore,21/3/2021,60196,12,13,30,0,0,11037.847,2.2,2.384,5.501,0,0,1.13,65189,11.953,0,5014.5,50.93,60196,50.93
SGP,Asia,Singapore,22/3/2021,60208,12,13,30,0,0,11040.047,2.2,2.384,5.501,0,0,1.13,70091,12.852,0,5391.6,50.93,60208,50.93
SGP,Asia,Singapore,23/3/2021,60221,13,13.286,30,0,0,11042.431,2.384,2.436,5.501,0,0,1.16,65081,11.934,0,4898.5,50.93,60221,50.93
SGP,Asia,Singapore,24/3/2021,60236,15,14.143,30,0,0,11045.181,2.75,2.593,5.501,0,0,1.17,60072,11.015,0,4247.5,50.93,60236,50.93
SGP,Asia,Singapore,25/3/2021,60253,17,14.429,30,0,0,11048.298,3.117,2.646,5.501,0,0,1.19,55063,10.097,0,3816.1,50.93,60253,50.93
SGP,Asia,Singapore,26/3/2021,60265,12,14,30,0,0,11050.499,2.2,2.567,5.501,0,0,1.21,50053,9.178,0,3575.2,50.93,60265,50.93
SGP,Asia,Singapore,27/3/2021,60288,23,14.857,30,0,0,11054.716,4.217,2.724,5.501,0,0,1.28,45044,8.259,0,3031.8,50.93,60288,50.93
SGP,Asia,Singapore,28/3/2021,60300,12,14.857,30,0,0,11056.917,2.2,2.724,5.501,0,0,1.31,40035,7.341,0,2694.7,50.93,60300,50.93
SGP,Asia,Singapore,29/3/2021,60321,21,16.143,30,0,0,11060.767,3.851,2.96,5.501,0,0,1.39,35026,6.423,0,2169.7,50.93,60321,50.93
SGP,Asia,Singapore,30/3/2021,60347,26,18,30,0,0,11065.535,4.767,3.301,5.501,0,0,1.45,35026,6.423,0.001,1945.9,50.93,60347,50.93
SGP,Asia,Singapore,31/3/2021,60381,34,20.714,30,0,0,11071.769,6.234,3.798,5.501,0,0,1.45,35026,6.423,0.001,1690.9,50.93,60381,50.93
SGP,Asia,Singapore,1/4/2021,60407,26,22,30,0,0,11076.537,4.767,4.034,5.501,0,0,1.39,35026,6.423,0.001,1592.1,50.93,60407,50.93
SGP,Asia,Singapore,2/4/2021,60450,43,26.429,30,0,0,11084.421,7.885,4.846,5.501,0,0,1.33,35026,6.423,0.001,1325.3,50.93,60450,50.93
SGP,Asia,Singapore,3/4/2021,60468,18,25.714,30,0,0,11087.722,3.301,4.715,5.501,0,0,1.19,35026,6.423,0.001,1362.1,50.93,60468,50.93
SGP,Asia,Singapore,4/4/2021,60478,10,25.429,30,0,0,11089.556,1.834,4.663,5.501,0,0,1.11,35026,6.423,0.001,1377.4,50.93,60478,50.93
SGP,Asia,Singapore,5/4/2021,60495,17,24.857,30,0,0,11092.673,3.117,4.558,5.501,0,0,1.12,35026,6.423,0.001,1409.1,50.93,60495,50.93
SGP,Asia,Singapore,6/4/2021,60519,24,24.571,30,0,0,11097.073,4.401,4.506,5.501,0,0,1.16,32492,5.958,0.001,1322.4,50.93,60519,50.93
SGP,Asia,Singapore,7/4/2021,60554,35,24.714,30,0,0,11103.491,6.418,4.532,5.501,0,0,1.17,29959,5.493,0.001,1212.2,50.93,60554,50.93
SGP,Asia,Singapore,8/4/2021,60575,21,24,30,0,0,11107.342,3.851,4.401,5.501,0,0,1.12,27425,5.029,0.001,1142.7,50.93,60575,50.93
SGP,Asia,Singapore,9/4/2021,60601,26,21.571,30,0,0,11112.109,4.767,3.955,5.501,0,0,1.1,24892,4.564,0.001,1154,50.93,60601,50.93
SGP,Asia,Singapore,10/4/2021,60633,32,23.571,30,0,0,11117.977,5.868,4.322,5.501,0,0,1.09,22358,4.1,0.001,948.5,50.93,60633,50.93
SGP,Asia,Singapore,11/4/2021,60653,20,25,30,0,0,11121.644,3.667,4.584,5.501,0,0,1.06,19825,3.635,0.001,793,50.93,60653,50.93
SGP,Asia,Singapore,12/4/2021,60678,25,26.143,30,0,0,11126.229,4.584,4.794,5.501,0,0,1.05,17292,3.171,0.002,661.4,50.93,60678,50.93
SGP,Asia,Singapore,13/4/2021,60692,14,24.714,30,0,0,11128.796,2.567,4.532,5.501,0,0,1.03,17292,3.171,0.001,699.7,50.93,60692,50.93
SGP,Asia,Singapore,14/4/2021,60719,27,23.571,30,0,0,11133.747,4.951,4.322,5.501,0,0,1.04,17292,3.171,0.001,733.6,50.93,60719,50.93
SGP,Asia,Singapore,15/4/2021,60735,16,22.857,30,0,0,11136.68,2.934,4.191,5.501,0,0,1.04,17292,3.171,0.001,756.5,50.93,60735,50.93
SGP,Asia,Singapore,16/4/2021,60769,34,24,30,0,0,11142.915,6.234,4.401,5.501,0,0,1.08,17292,3.171,0.001,720.5,50.93,60769,50.93
SGP,Asia,Singapore,17/4/2021,60808,39,25,30,0,0,11150.066,7.151,4.584,5.501,0,0,1.1,17292,3.171,0.001,691.7,50.93,60808,50.93
SGP,Asia,Singapore,18/4/2021,60831,23,25.429,30,0,0,11154.283,4.217,4.663,5.501,0,0,1.04,17292,3.171,0.001,680,50.93,60831,50.93
SGP,Asia,Singapore,19/4/2021,60851,20,24.714,30,0,0,11157.951,3.667,4.532,5.501,0,0,1,17292,3.171,0.001,699.7,50.93,60851,50.93
SGP,Asia,Singapore,20/4/2021,60865,14,24.714,30,0,0,11160.518,2.567,4.532,5.501,0,0,0.99,20084,3.683,0.001,812.7,50.93,60865,50.93
SGP,Asia,Singapore,21/4/2021,60880,15,23,30,0,0,11163.268,2.75,4.217,5.501,0,0,1.01,22876,4.195,0.001,994.6,50.93,60880,50.93
SGP,Asia,Singapore,22/4/2021,60904,24,24.143,30,0,0,11167.669,4.401,4.427,5.501,0,0,1.07,25667,4.706,0.001,1063.1,50.93,60904,50.93
SGP,Asia,Singapore,23/4/2021,60943,39,24.857,30,0,0,11174.82,7.151,4.558,5.501,0,0,1.14,28459,5.218,0.001,1144.9,50.93,60943,50.93
SGP,Asia,Singapore,24/4/2021,60966,23,22.571,30,0,0,11179.038,4.217,4.139,5.501,0,0,1.15,31251,5.73,0.001,1384.6,50.93,60966,50.93
SGP,Asia,Singapore,25/4/2021,61006,40,25,30,0,0,11186.372,7.335,4.584,5.501,0,0,1.19,34043,6.242,0.001,1361.7,50.93,61006,50.93
SGP,Asia,Singapore,26/4/2021,61051,45,28.571,30,0,0,11194.624,8.251,5.239,5.501,0,0,1.17,36835,6.754,0.001,1289.2,50.93,61051,50.93
SGP,Asia,Singapore,27/4/2021,61063,12,28.286,30,0,0,11196.824,2.2,5.187,5.501,0,0,1.08,39127,7.175,0.001,1383.3,50.93,61063,50.93
SGP,Asia,Singapore,28/4/2021,61086,23,29.429,30,0,0,11201.042,4.217,5.396,5.501,0,0,1.05,41420,7.595,0.001,1407.5,50.93,61086,50.93
SGP,Asia,Singapore,29/4/2021,61121,35,31,30,0,0,11207.459,6.418,5.684,5.501,0,0,1.05,43712,8.015,0.001,1410.1,50.93,61121,50.93
SGP,Asia,Singapore,30/4/2021,61145,24,28.857,30,0,0,11211.86,4.401,5.291,5.501,0,0,1.01,46004,8.436,0.001,1594.2,50.93,61145,50.93
SGP,Asia,Singapore,1/5/2021,61179,34,30.429,31,1,0.143,11218.094,6.234,5.58,5.684,0.183,0.026,1.02,48296,8.856,0.001,1587.2,50.93,61179,50.93
SGP,Asia,Singapore,2/5/2021,61218,39,30.286,31,0,0.143,11225.246,7.151,5.553,5.684,0,0.026,0.99,50588,9.276,0.001,1670.3,50.93,61218,50.93
SGP,Asia,Singapore,3/5/2021,61235,17,26.286,31,0,0.143,11228.363,3.117,4.82,5.684,0,0.026,0.92,52880,9.696,0,2011.7,50.93,61235,50.93
SGP,Asia,Singapore,4/5/2021,61252,17,27,31,0,0.143,11231.48,3.117,4.951,5.684,0,0.026,0.88,56244,10.313,0,2083.1,52.78,61252,52.78
SGP,Asia,Singapore,5/5/2021,61268,16,26,31,0,0.143,11234.414,2.934,4.767,5.684,0,0.026,0.86,59608,10.93,0,2292.6,52.78,61268,52.78
SGP,Asia,Singapore,6/5/2021,61286,18,23.571,31,0,0.143,11237.715,3.301,4.322,5.684,0,0.026,0.87,62973,11.547,0,2671.6,52.78,61286,52.78
SGP,Asia,Singapore,7/5/2021,61311,25,23.714,31,0,0.143,11242.299,4.584,4.348,5.684,0,0.026,0.91,66337,12.164,0,2797.4,52.78,61311,52.78
SGP,Asia,Singapore,8/5/2021,61331,20,21.714,31,0,0,11245.966,3.667,3.982,5.684,0,0,0.95,69701,12.781,0,3210,52.78,61331,52.78
SGP,Asia,Singapore,9/5/2021,61359,28,20.143,31,0,0,11251.1,5.134,3.693,5.684,0,0,1,73065,13.398,0,3627.3,52.78,61359,52.78
SGP,Asia,Singapore,10/5/2021,61378,19,20.429,31,0,0,11254.584,3.484,3.746,5.684,0,0,1.04,76429,14.014,0,3741.2,52.78,61378,52.78
SGP,Asia,Singapore,11/5/2021,61403,25,21.571,31,0,0,11259.168,4.584,3.955,5.684,0,0,1.09,78209,14.341,0,3625.7,52.78,61403,52.78
SGP,Asia,Singapore,12/5/2021,61419,16,21.571,31,0,0,11262.102,2.934,3.955,5.684,0,0,1.14,79989,14.667,0,3708.2,52.78,61419,52.78
SGP,Asia,Singapore,13/5/2021,61453,34,23.857,31,0,0,11268.337,6.234,4.375,5.684,0,0,1.23,81769,14.994,0,3427.5,52.78,61453,52.78
SGP,Asia,Singapore,14/5/2021,61505,52,27.714,31,0,0,11277.871,9.535,5.082,5.684,0,0,1.3,83549,15.32,0,3014.7,52.78,61505,52.78
SGP,Asia,Singapore,15/5/2021,61536,31,29.286,31,0,0,11283.556,5.684,5.37,5.684,0,0,1.29,85328,15.646,0,2913.6,52.78,61536,52.78
SGP,Asia,Singapore,16/5/2021,61585,49,32.286,31,0,0,11292.541,8.985,5.92,5.684,0,0,1.28,87108,15.973,0,2698,52.78,61585,52.78
SGP,Asia,Singapore,17/5/2021,61613,28,33.571,31,0,0,11297.675,5.134,6.156,5.684,0,0,1.22,88888,16.299,0,2647.8,52.78,61613,52.78
SGP,Asia,Singapore,18/5/2021,61651,38,35.429,31,0,0,11304.643,6.968,6.496,5.684,0,0,1.2,84495,15.493,0,2384.9,52.78,61651,52.78
SGP,Asia,Singapore,19/5/2021,61689,38,38.571,31,0,0,11311.611,6.968,7.073,5.684,0,0,1.16,80102,14.688,0,2076.7,58.33,61689,58.33
SGP,Asia,Singapore,20/5/2021,61730,41,39.571,32,1,0.143,11319.129,7.518,7.256,5.868,0.183,0.026,1.11,75710,13.883,0.001,1913.3,58.33,61730,58.33
SGP,Asia,Singapore,21/5/2021,61770,40,37.857,32,0,0.143,11326.463,7.335,6.942,5.868,0,0.026,1.06,71317,13.077,0.001,1883.9,58.33,61770,58.33
SGP,Asia,Singapore,22/5/2021,61799,29,37.571,32,0,0.143,11331.781,5.318,6.889,5.868,0,0.026,1.01,66924,12.272,0.001,1781.3,58.33,61799,58.33
SGP,Asia,Singapore,23/5/2021,61824,25,34.143,32,0,0.143,11336.365,4.584,6.261,5.868,0,0.026,0.97,62531,11.466,0.001,1831.4,58.33,61824,58.33
SGP,Asia,Singapore,24/5/2021,61860,36,35.286,32,0,0.143,11342.966,6.601,6.47,5.868,0,0.026,0.97,58138,10.66,0.001,1647.6,58.33,61860,58.33
SGP,Asia,Singapore,25/5/2021,61890,30,34.143,32,0,0.143,11348.467,5.501,6.261,5.868,0,0.026,0.94,59563,10.922,0.001,1744.5,58.33,61890,58.33
SGP,Asia,Singapore,26/5/2021,61916,26,32.429,32,0,0.143,11353.235,4.767,5.946,5.868,0,0.026,0.9,60989,11.183,0.001,1880.7,58.33,61916,58.33
SGP,Asia,Singapore,27/5/2021,61940,24,30,32,0,0,11357.635,4.401,5.501,5.868,0,0,0.88,62414,11.445,0,2080.5,58.33,61940,58.33
SGP,Asia,Singapore,28/5/2021,61970,30,28.571,32,0,0,11363.136,5.501,5.239,5.868,0,0,0.9,63839,11.706,0,2234.4,58.33,61970,58.33
SGP,Asia,Singapore,29/5/2021,62003,33,29.143,32,0,0,11369.187,6.051,5.344,5.868,0,0,0.9,65264,11.967,0,2239.4,58.33,62003,58.33
SGP,Asia,Singapore,30/5/2021,62028,25,29.143,33,1,0.143,11373.771,4.584,5.344,6.051,0.183,0.026,0.88,66690,12.229,0,2288.4,58.33,62028,58.33
SGP,Asia,Singapore,31/5/2021,62051,23,27.286,33,0,0.143,11377.989,4.217,5.003,6.051,0,0.026,0.87,68115,12.49,0,2496.3,58.33,62051,58.33
SGP,Asia,Singapore,1/6/2021,62069,18,25.571,33,0,0.143,11381.289,3.301,4.689,6.051,0,0.026,0.87,66937,12.274,0,2617.7,58.33,62069,58.33
SGP,Asia,Singapore,2/6/2021,62100,31,26.286,33,0,0.143,11386.974,5.684,4.82,6.051,0,0.026,0.89,65760,12.058,0,2501.7,58.33,62100,58.33
SGP,Asia,Singapore,3/6/2021,62145,45,29.286,33,0,0.143,11395.225,8.251,5.37,6.051,0,0.026,0.87,64582,11.842,0,2205.2,58.33,62145,58.33
SGP,Asia,Singapore,4/6/2021,62158,13,26.857,33,0,0.143,11397.609,2.384,4.925,6.051,0,0.026,0.79,63405,11.626,0,2360.8,58.33,62158,58.33
SGP,Asia,Singapore,5/6/2021,62176,18,24.714,33,0,0.143,11400.909,3.301,4.532,6.051,0,0.026,0.74,62228,11.41,0,2517.9,58.33,62176,58.33
SGP,Asia,Singapore,6/6/2021,62196,20,24,33,0,0,11404.577,3.667,4.401,6.051,0,0,0.71,61050,11.194,0,2543.8,58.33,62196,58.33
SGP,Asia,Singapore,7/6/2021,62210,14,22.714,33,0,0,11407.144,2.567,4.165,6.051,0,0,0.65,59873,10.979,0,2636,58.33,62210,58.33
SGP,Asia,Singapore,8/6/2021,62219,9,21.429,34,1,0.143,11408.794,1.65,3.929,6.234,0.183,0.026,0.63,60345,11.065,0,2816,58.33,62219,58.33
SGP,Asia,Singapore,9/6/2021,62223,4,17.571,34,0,0.143,11409.528,0.733,3.222,6.234,0,0.026,0.61,60817,11.152,0,3461.2,58.33,62223,58.33
SGP,Asia,Singapore,10/6/2021,62236,13,13,34,0,0.143,11411.911,2.384,2.384,6.234,0,0.026,0.67,61290,11.238,0,4714.6,58.33,62236,58.33
SGP,Asia,Singapore,11/6/2021,62245,9,12.429,34,0,0.143,11413.562,1.65,2.279,6.234,0,0.026,0.75,61762,11.325,0,4969.2,58.33,62245,58.33
SGP,Asia,Singapore,12/6/2021,62263,18,12.429,34,0,0.143,11416.862,3.301,2.279,6.234,0,0.026,0.85,62234,11.412,0,5007.2,58.33,62263,58.33
SGP,Asia,Singapore,13/6/2021,62276,13,11.429,34,0,0.143,11419.246,2.384,2.096,6.234,0,0.026,0.92,62707,11.498,0,5486.7,58.33,62276,58.33
SGP,Asia,Singapore,14/6/2021,62301,25,13,34,0,0.143,11423.83,4.584,2.384,6.234,0,0.026,1,63179,11.585,0,4859.9,58.33,62301,58.33
SGP,Asia,Singapore,15/6/2021,62315,14,13.714,34,0,0,11426.397,2.567,2.515,6.234,0,0,1.02,63923,11.721,0,4661.1,58.33,62315,58.33
SGP,Asia,Singapore,16/6/2021,62339,24,16.571,34,0,0,11430.798,4.401,3.039,6.234,0,0,1.05,64666,11.857,0,3902.4,58.33,62339,58.33
SGP,Asia,Singapore,17/6/2021,62366,27,18.571,34,0,0,11435.749,4.951,3.405,6.234,0,0,1.06,65409,11.994,0,3522.1,58.33,62366,58.33
SGP,Asia,Singapore,18/6/2021,62382,16,19.571,34,0,0,11438.683,2.934,3.589,6.234,0,0,1.02,66153,12.13,0,3380.2,58.33,62382,58.33
SGP,Asia,Singapore,19/6/2021,62403,21,20,34,0,0,11442.533,3.851,3.667,6.234,0,0,1,66896,12.266,0,3344.8,58.33,62403,58.33
SGP,Asia,Singapore,20/6/2021,62414,11,19.714,34,0,0,11444.55,2.017,3.615,6.234,0,0,0.97,67640,12.403,0,3431.1,58.33,62414,58.33
SGP,Asia,Singapore,21/6/2021,62430,16,18.429,35,1,0.143,11447.484,2.934,3.379,6.418,0.183,0.026,0.96,68383,12.539,0,3710.6,58.33,62430,58.33
SGP,Asia,Singapore,22/6/2021,62448,18,19,35,0,0.143,11450.785,3.301,3.484,6.418,0,0.026,0.99,65144,11.945,0,3428.6,58.33,62448,58.33
SGP,Asia,Singapore,23/6/2021,62470,22,18.714,35,0,0.143,11454.819,4.034,3.432,6.418,0,0.026,0.99,61905,11.351,0,3308,58.33,62470,58.33
SGP,Asia,Singapore,24/6/2021,62493,23,18.143,35,0,0.143,11459.036,4.217,3.327,6.418,0,0.026,0.98,58666,10.757,0,3233.5,58.33,62493,58.33
SGP,Asia,Singapore,25/6/2021,62513,20,18.714,35,0,0.143,11462.704,3.667,3.432,6.418,0,0.026,0.96,55427,10.163,0,2961.8,58.33,62513,58.33
SGP,Asia,Singapore,26/6/2021,62530,17,18.143,36,1,0.286,11465.821,3.117,3.327,6.601,0.183,0.052,0.91,52188,9.569,0,2876.5,58.33,62530,58.33
SGP,Asia,Singapore,27/6/2021,62544,14,18.571,36,0,0.286,11468.388,2.567,3.405,6.601,0,0.052,0.84,48949,8.976,0,2635.8,58.33,62544,58.33
SGP,Asia,Singapore,28/6/2021,62553,9,17.571,36,0,0.143,11470.038,1.65,3.222,6.601,0,0.026,0.78,45710,8.382,0,2601.4,54.63,62553,54.63
SGP,Asia,Singapore,29/6/2021,62563,10,16.429,36,0,0.143,11471.872,1.834,3.012,6.601,0,0.026,0.76,49558,9.087,0,3016.5,54.63,62563,54.63
SGP,Asia,Singapore,30/6/2021,62579,16,15.571,36,0,0.143,11474.806,2.934,2.855,6.601,0,0.026,0.76,53407,9.793,0,3429.9,54.63,62579,54.63
SGP,Asia,Singapore,1/7/2021,62589,10,13.714,36,0,0.143,11476.639,1.834,2.515,6.601,0,0.026,0.76,57255,10.499,0,4174.9,54.63,62589,54.63
SGP,Asia,Singapore,2/7/2021,62599,10,12.286,36,0,0.143,11478.473,1.834,2.253,6.601,0,0.026,0.78,61103,11.204,0,4973.4,54.63,62599,54.63
SGP,Asia,Singapore,3/7/2021,62606,7,10.857,36,0,0,11479.756,1.284,1.991,6.601,0,0,0.81,64951,11.91,0,5982.4,54.63,62606,54.63
SGP,Asia,Singapore,4/7/2021,62617,11,10.429,36,0,0,11481.774,2.017,1.912,6.601,0,0,0.86,68799,12.615,0,6596.9,54.63,62617,54.63
SGP,Asia,Singapore,5/7/2021,62630,13,11,36,0,0,11484.157,2.384,2.017,6.601,0,0,0.9,72648,13.321,0,6604.4,54.63,62630,54.63
SGP,Asia,Singapore,6/7/2021,62640,10,11,36,0,0,11485.991,1.834,2.017,6.601,0,0,0.94,75225,13.794,0,6838.6,50.93,62640,50.93
SGP,Asia,Singapore,7/7/2021,62652,12,10.429,36,0,0,11488.191,2.2,1.912,6.601,0,0,1,77802,14.266,0,7460.2,50.93,62652,50.93
SGP,Asia,Singapore,8/7/2021,62668,16,11.286,36,0,0,11491.125,2.934,2.069,6.601,0,0,1.09,80379,14.739,0,7122,50.93,62668,50.93
SGP,Asia,Singapore,9/7/2021,62678,10,11.286,36,0,0,11492.959,1.834,2.069,6.601,0,0,1.17,82956,15.211,0,7350.3,50.93,62678,50.93
SGP,Asia,Singapore,10/7/2021,62684,6,11.143,36,0,0,11494.059,1.1,2.043,6.601,0,0,1.29,85533,15.684,0,7675.9,50.93,62684,50.93
SGP,Asia,Singapore,11/7/2021,62692,8,10.714,36,0,0,11495.526,1.467,1.965,6.601,0,0,1.5,88109,16.156,0,8223.7,50.93,62692,50.93
SGP,Asia,Singapore,12/7/2021,62718,26,12.571,36,0,0,11500.293,4.767,2.305,6.601,0,0,1.78,90686,16.629,0,7213.9,50.93,62718,50.93
SGP,Asia,Singapore,13/7/2021,62744,26,14.857,36,0,0,11505.061,4.767,2.724,6.601,0,0,2.03,87882,16.114,0,5915.2,50.93,62744,50.93
SGP,Asia,Singapore,14/7/2021,62804,60,21.714,36,0,0,11516.063,11.002,3.982,6.601,0,0,2.28,85077,15.6,0,3918.1,50.93,62804,50.93
SGP,Asia,Singapore,15/7/2021,62852,48,26.286,36,0,0,11524.864,8.802,4.82,6.601,0,0,2.33,82272,15.086,0,3129.9,50.93,62852,50.93
SGP,Asia,Singapore,16/7/2021,62913,61,33.571,36,0,0,11536.05,11.185,6.156,6.601,0,0,2.4,79467,14.571,0,2367.1,50.93,62913,50.93
SGP,Asia,Singapore,17/7/2021,62981,68,42.429,36,0,0,11548.518,12.469,7.78,6.601,0,0,2.44,76662,14.057,0.001,1806.8,50.93,62981,50.93
SGP,Asia,Singapore,18/7/2021,63073,92,54.429,36,0,0,11565.388,16.87,9.98,6.601,0,0,2.5,73857,13.543,0.001,1356.9,50.93,63073,50.93
SGP,Asia,Singapore,19/7/2021,63245,172,75.286,36,0,0,11596.927,31.539,13.805,6.601,0,0,2.52,71053,13.029,0.001,943.8,50.93,63245,50.93
SGP,Asia,Singapore,20/7/2021,63440,195,99.429,36,0,0,11632.683,35.756,18.232,6.601,0,0,2.38,70656,12.956,0.001,710.6,50.93,63440,50.93
SGP,Asia,Singapore,21/7/2021,63621,181,116.714,36,0,0,11665.872,33.189,21.401,6.601,0,0,2.13,70259,12.883,0.002,602,50.93,63621,50.93
SGP,Asia,Singapore,22/7/2021,63791,170,134.143,36,0,0,11697.044,31.172,24.597,6.601,0,0,1.91,69862,12.81,0.002,520.8,50.93,63791,50.93
SGP,Asia,Singapore,23/7/2021,63924,133,144.429,36,0,0,11721.432,24.388,26.483,6.601,0,0,1.7,69465,12.737,0.002,481,50.93,63924,50.93
SGP,Asia,Singapore,24/7/2021,64054,130,153.286,37,1,0.143,11745.269,23.837,28.107,6.785,0.183,0.026,1.54,69069,12.665,0.002,450.6,50.93,64054,50.93
SGP,Asia,Singapore,25/7/2021,64179,125,158,37,0,0.143,11768.19,22.921,28.972,6.785,0,0.026,1.41,68672,12.592,0.002,434.6,50.93,64179,50.93
SGP,Asia,Singapore,26/7/2021,64314,135,152.714,37,0,0.143,11792.944,24.754,28.002,6.785,0,0.026,1.29,68275,12.519,0.002,447.1,50.93,64314,50.93
SGP,Asia,Singapore,27/7/2021,64453,139,144.714,37,0,0.143,11818.432,25.488,26.536,6.785,0,0.026,1.22,68313,12.526,0.002,472.1,50.93,64453,50.93
SGP,Asia,Singapore,28/7/2021,64589,136,138.286,37,0,0.143,11843.37,24.938,25.357,6.785,0,0.026,1.15,68350,12.533,0.002,494.3,50.93,64589,50.93
SGP,Asia,Singapore,29/7/2021,64722,133,133,37,0,0.143,11867.757,24.388,24.388,6.785,0,0.026,1.12,68388,12.54,0.002,514.2,50.93,64722,50.93
SGP,Asia,Singapore,30/7/2021,64861,139,133.857,37,0,0.143,11893.245,25.488,24.545,6.785,0,0.026,1.09,68425,12.547,0.002,511.2,50.93,64861,50.93
SGP,Asia,Singapore,31/7/2021,64981,120,132.429,37,0,0,11915.249,22.004,24.283,6.785,0,0,1.04,68463,12.554,0.002,517,50.93,64981,50.93
SGP,Asia,Singapore,1/8/2021,65102,121,131.857,37,0,0,11937.436,22.187,24.178,6.785,0,0,0.99,68500,12.561,0.002,519.5,50.93,65102,50.93
SGP,Asia,Singapore,2/8/2021,65213,111,128.429,38,1,0.143,11957.789,20.354,23.549,6.968,0.183,0.026,0.92,68538,12.567,0.002,533.7,50.93,65213,50.93
SGP,Asia,Singapore,3/8/2021,65315,102,123.143,38,0,0.143,11976.493,18.703,22.58,6.968,0,0.026,0.87,67086,12.301,0.002,544.8,50.93,65315,50.93
SGP,Asia,Singapore,4/8/2021,65410,95,117.286,39,1,0.286,11993.912,17.42,21.506,7.151,0.183,0.052,0.83,65633,12.035,0.002,559.6,50.93,65410,50.93
